es,bs_year,cosine_tfidf,es_year,cosine_tf,same_year
ES_2025,2010,0.13942006350331446,2025,0.5237680000323232,FALSE
ES_2025,2011,0.11605089452213002,2025,0.5031129457693662,FALSE
ES_2025,2012,0.11388933318911457,2025,0.49595070463220575,FALSE
ES_2025,2013,0.10104448246402266,2025,0.4877019342228184,FALSE
ES_2025,2014,0.13135225337730486,2025,0.48456412390120646,FALSE
ES_2025,2015,0.11527504182858694,2025,0.43173828710061285,FALSE
ES_2025,2016,0.10260312625816041,2025,0.3970739594667255,FALSE
ES_2025,2017,0.11584313824137853,2025,0.4490319264592377,FALSE
ES_2025,2018,0.14223831363986772,2025,0.5101003974025311,FALSE
ES_2025,2019,0.13064788562769553,2025,0.46284815812417096,FALSE
ES_2025,2020,0.13578040523844415,2025,0.46287975555531996,FALSE
ES_2025,2021,0.1306597025638215,2025,0.44663640866453996,FALSE
ES_2025,2022,0.15297558269342548,2025,0.5539013476314751,FALSE
ES_2025,2023,0.12464386615100932,2025,0.4486821801182766,FALSE
ES_2025,2024,0.12328192270942781,2025,0.5421190701909024,FALSE
ES_2025,2025,0.12692057846544957,2025,0.5072709048041649,TRUE
ES_2025,2026,0.12771669155202617,2025,0.4521654053261684,FALSE
